variant,task,cell,gene,mean_beta,sd_beta,n_outer_fits
standardized,NR-ER,MCF7,S100A4,-0.0005224716412596475,0.002360429211275864,100
standardized,NR-ER,MCF7,B4GAT1,-0.0002437646403901696,0.0011314693629913607,100
standardized,NR-ER,MCF7,ABCB6,0.00026008396109113954,0.0010541811066534217,100
standardized,NR-ER,MCF7,PMM2,0.00025616844008971763,0.001083410702454013,100
standardized,NR-ER,MCF7,MTFR1,-0.0001839121608532183,0.0008059645769512466,100
standardized,NR-ER,MCF7,RFC5,0.0003800123657341478,0.001806337043349082,100
standardized,NR-ER,MCF7,CDK1,-0.0002477478875657538,0.001162666063190417,100
standardized,NR-ER,MCF7,ST3GAL5,-0.0002794800645058056,0.0012049465253543318,100
standardized,NR-ER,MCF7,MAPK9,1.21253036092741e-05,0.0004719639803743503,100
standardized,NR-ER,MCF7,TLE1,-0.00023430859780756055,0.0010068296778891503,100
standardized,NR-ER,MCF7,PAFAH1B3,-0.0002594228378950687,0.0012179221586485936,100
standardized,NR-ER,MCF7,IL4R,0.00040736665213874995,0.001887525761082771,100
standardized,NR-ER,MCF7,NPRL2,-4.37339583202258e-05,0.0005229941015177648,100
standardized,NR-ER,MCF7,CDH3,-3.5613642036955684e-05,0.0006924820484743049,100
standardized,NR-ER,MCF7,DRAP1,0.00023127321213944985,0.0010061783309473994,100
standardized,NR-ER,MCF7,DFFA,0.00040801509218503154,0.0017317395293847972,100
standardized,NR-ER,MCF7,EDEM1,0.0005967111668557075,0.0025480105969651976,100
standardized,NR-ER,MCF7,HS2ST1,4.114924959249436e-05,0.00041967319186167023,100
standardized,NR-ER,MCF7,KIAA0355,-0.0003837235673417138,0.0020487984440370867,100
standardized,NR-ER,MCF7,CNOT4,0.0003163346677841863,0.0014550417254397764,100
standardized,NR-ER,MCF7,DMTF1,-9.30507815929675e-05,0.0004541377195500979,100
standardized,NR-ER,MCF7,DCK,0.000683145198914855,0.00292977083900604,100
standardized,NR-ER,MCF7,DYNLT3,0.00010209638868054712,0.0004813211349823535,100
standardized,NR-ER,MCF7,BAMBI,-0.000637171785866109,0.0027052167316172753,100
standardized,NR-ER,MCF7,SLC35A1,-0.00031149702688539294,0.001470466074737721,100
standardized,NR-ER,MCF7,NCK2,-4.194379761432829e-05,0.00039045611169083623,100
standardized,NR-ER,MCF7,ITGB1BP1,0.0003061474152635465,0.0012931029580440774,100
standardized,NR-ER,MCF7,PPP2R5E,2.9003291569147983e-05,0.0006977664597157748,100
standardized,NR-ER,MCF7,CEBPZ,0.00014042523141644697,0.0008207200671895991,100
standardized,NR-ER,MCF7,TIMM17B,-7.814433600822942e-06,0.00048416528099360235,100
standardized,NR-ER,MCF7,UGDH,0.0002697797177081882,0.0010659710015069783,100
standardized,NR-ER,MCF7,MTF2,0.0005864407224008105,0.0024285276780287453,100
standardized,NR-ER,MCF7,EZH2,0.00026462968175083325,0.0012757927745128304,100
standardized,NR-ER,MCF7,MYCBP,0.0004371940340739258,0.0017573415562283996,100
standardized,NR-ER,MCF7,DUSP14,-0.00030322531839143145,0.0017457199020607982,100
standardized,NR-ER,MCF7,SOCS2,-0.0005593940147479025,0.002460354209814093,100
standardized,NR-ER,MCF7,RPS6KA1,-0.00044258919726882244,0.0020011217548019144,100
standardized,NR-ER,MCF7,APOE,0.00028460243209554116,0.0012674249756548512,100
standardized,NR-ER,MCF7,HES1,-0.0003159856302227096,0.0014518007099357272,100
standardized,NR-ER,MCF7,PSMG1,9.33617424111439e-05,0.00037784984243639764,100
standardized,NR-ER,MCF7,SATB1,-0.00011284687460687345,0.0006921972796035436,100
standardized,NR-ER,MCF7,DDB2,8.162034338900863e-05,0.0005113920791890601,100
standardized,NR-ER,MCF7,CCNA2,-2.53418234861096e-05,0.0005458135046981376,100
standardized,NR-ER,MCF7,EML3,0.00016093438261773041,0.0009386727175518711,100
standardized,NR-ER,MCF7,PRAF2,0.0004373933567161955,0.0018660520392479896,100
standardized,NR-ER,MCF7,SPR,-0.00010165200602938708,0.0005525657881432113,100
standardized,NR-ER,MCF7,EPN2,0.00030035615753111337,0.0014018735932074089,100
standardized,NR-ER,MCF7,MRPL19,0.00019446803862918605,0.0008708891177820489,100
standardized,NR-ER,MCF7,CEP57,5.089070329376082e-05,0.0004018120066739158,100
standardized,NR-ER,MCF7,TRAPPC3,0.00018037095777386094,0.0007968653975767256,100
standardized,NR-ER,MCF7,ZNF318,-0.0003920315046010816,0.001652415699278068,100
standardized,NR-ER,MCF7,STX4,2.8877489265726378e-05,0.0005096884365980574,100
standardized,NR-ER,MCF7,IPO13,-0.00014388848158946313,0.0009484992122771226,100
standardized,NR-ER,MCF7,PCBD1,-0.0006741239754976312,0.002919523440641449,100
standardized,NR-ER,MCF7,MNAT1,-0.00011387788215937916,0.00045779679294429633,100
standardized,NR-ER,MCF7,AGL,1.6132113971670796e-06,0.0007428445655944204,100
standardized,NR-ER,MCF7,LOXL1,-0.00019544377136298133,0.0009750490647747979,100
standardized,NR-ER,MCF7,NFIL3,0.0001580105745024561,0.0006394533574959005,100
standardized,NR-ER,MCF7,CSNK2A2,7.853850785731417e-06,0.0005088395199665254,100
standardized,NR-ER,MCF7,RAB4A,-8.12142233676759e-05,0.0004653660445654364,100
standardized,NR-ER,MCF7,POLB,0.0003653892608940301,0.001650393809009449,100
standardized,NR-ER,MCF7,IGF1R,0.0001468898688549038,0.0006084468812160638,100
standardized,NR-ER,MCF7,FGFR2,-8.758504548962224e-05,0.0004806498596007758,100
standardized,NR-ER,MCF7,MBNL2,-0.000519225594234736,0.002300980469426401,100
standardized,NR-ER,MCF7,TATDN2,-0.000442457916872331,0.002072665667636803,100
standardized,NR-ER,MCF7,TRIM13,5.117469006854124e-05,0.0003781280797477916,100
standardized,NR-ER,MCF7,HMOX1,0.00044175633672062135,0.0018059554215431597,100
standardized,NR-ER,MCF7,NUCB2,0.0005716651329363483,0.0024059227134266997,100
standardized,NR-ER,MCF7,BCL2,0.0011122201326055612,0.0047290278359003405,100
standardized,NR-ER,MCF7,RFC2,2.52745842788173e-05,0.0004994837707568542,100
standardized,NR-ER,MCF7,FZD7,0.0002817870282413617,0.001383692115221944,100
standardized,NR-ER,MCF7,PHKG2,-0.0001736650249726779,0.0010088972090559869,100
standardized,NR-ER,MCF7,GADD45A,-0.00010197864703884391,0.0006102534142600822,100
standardized,NR-ER,MCF7,LAMA3,0.0006688980918484076,0.002947778245573295,100
standardized,NR-ER,MCF7,SKIV2L,0.00036202060173302805,0.0014813458910879556,100
standardized,NR-ER,MCF7,BUB1B,-3.665396430757372e-05,0.00029201806467222386,100
standardized,NR-ER,MCF7,SLC25A13,-8.034226765414209e-05,0.0009395109862200482,100
standardized,NR-ER,MCF7,SSBP2,-0.0005009806738416945,0.0020879061381838225,100
standardized,NR-ER,MCF7,AKAP8,6.88387552155955e-05,0.000816453090355961,100
standardized,NR-ER,MCF7,PDIA5,0.0002528003869308388,0.0010103282431391833,100
standardized,NR-ER,MCF7,RAB11FIP2,-0.0003604320450977835,0.0016405902636246867,100
standardized,NR-ER,MCF7,RAB21,0.0003785821992291881,0.0018150611020664705,100
standardized,NR-ER,MCF7,LYRM1,0.0002021105572121433,0.0008652030300980759,100
standardized,NR-ER,MCF7,RAP1GAP,-0.00028138628469767885,0.0012447334540582541,100
standardized,NR-ER,MCF7,TCEA2,8.14998799257787e-05,0.0005243678267938005,100
standardized,NR-ER,MCF7,NFKBIE,0.0002594657100269827,0.0011027769310174387,100
standardized,NR-ER,MCF7,MRPL12,-0.00035283896412623014,0.0015915749670632013,100
standardized,NR-ER,MCF7,ATF6,4.093671540388735e-05,0.0002165786216105102,100
standardized,NR-ER,MCF7,CEBPD,-0.0003690688684809259,0.0017324414588497327,100
standardized,NR-ER,MCF7,GNB5,-0.00026007804574484727,0.001091120409640741,100
standardized,NR-ER,MCF7,DUSP4,-0.0006272628531072843,0.0027565161490420748,100
standardized,NR-ER,MCF7,CEBPA,0.0001522443572983279,0.0006674124531303152,100
standardized,NR-ER,MCF7,WASF3,-0.0003088429176670791,0.001480340641347077,100
standardized,NR-ER,MCF7,PRKX,-3.9675678320645796e-05,0.0003669394678105277,100
standardized,NR-ER,MCF7,SLC5A6,2.7534014819153477e-05,0.00043326475409197565,100
standardized,NR-ER,MCF7,MAP3K4,7.900542877392212e-05,0.0006944126889869667,100
standardized,NR-ER,MCF7,AURKA,0.0006089972848947495,0.0025966134633051783,100
standardized,NR-ER,MCF7,CCNH,-0.000188499548535549,0.0009712827703389969,100
standardized,NR-ER,MCF7,TESK1,0.00046281506265389877,0.0020159761746836205,100
standardized,NR-ER,MCF7,CDC45,-0.0002757323217097042,0.0011860712494374409,100
standardized,NR-ER,MCF7,FOXO3,6.0290181554523884e-05,0.0005237622719036542,100
standardized,NR-ER,MCF7,ENOSF1,-5.019796880275958e-05,0.0004176759098383181,100
standardized,NR-ER,MCF7,IFNAR1,0.0001378544182544609,0.0008237952675146132,100
standardized,NR-ER,MCF7,CDK2,0.00021166762631186873,0.0009574672259691035,100
standardized,NR-ER,MCF7,ELOVL6,-0.0005938787319895357,0.0024190788538819724,100
standardized,NR-ER,MCF7,PMAIP1,0.0006419565406607632,0.002819396584358577,100
standardized,NR-ER,MCF7,PIK3C3,0.00018346175824965956,0.0008894811040255387,100
standardized,NR-ER,MCF7,CREB1,-0.00035333748696921225,0.0017847666730213185,100
standardized,NR-ER,MCF7,PIK3CA,-1.6043872699739265e-05,0.00037474795570508477,100
standardized,NR-ER,MCF7,GSTM2,-0.0006897363662455041,0.003071744339480034,100
standardized,NR-ER,MCF7,FOSL1,0.0003586663953870627,0.0013967233611119753,100
standardized,NR-ER,MCF7,FZD1,-0.00043488389268891335,0.0019683730146931033,100
standardized,NR-ER,MCF7,PLA2G15,0.0005752370961108179,0.0024625170689480565,100
standardized,NR-ER,MCF7,SNCA,-0.0001711778049298595,0.0009664820681851222,100
standardized,NR-ER,MCF7,MMP1,-0.00033904863921936987,0.00149168550706844,100
standardized,NR-ER,MCF7,PIK3C2B,-0.00039356935042968963,0.001788348715028232,100
standardized,NR-ER,MCF7,CD44,-7.028324094070058e-05,0.0004277526528506354,100
standardized,NR-ER,MCF7,DPH2,0.00014943628709680276,0.0008654499570545981,100
standardized,NR-ER,MCF7,PPIC,0.0001067929787911905,0.0007869641837327058,100
standardized,NR-ER,MCF7,BRCA1,-0.00013825497437795954,0.0006037433569150564,100
standardized,NR-ER,MCF7,ST6GALNAC2,0.0002567705162296827,0.0011465732708272583,100
standardized,NR-ER,MCF7,IKBKE,-0.00018546116949055057,0.0007339148761556942,100
standardized,NR-ER,MCF7,FGFR4,1.8759273848573596e-05,0.000664191495442873,100
standardized,NR-ER,MCF7,SLC25A14,0.0002821747656972149,0.0013242107242811287,100
standardized,NR-ER,MCF7,CGRRF1,-0.0003891129802091204,0.0017193730244666721,100
standardized,NR-ER,MCF7,CCDC85B,0.0003736029461049185,0.0017586969654217802,100
standardized,NR-ER,MCF7,ACD,-0.00010653899543210061,0.000608031248851964,100
standardized,NR-ER,MCF7,TFAP2A,-6.507118926720381e-05,0.0002766777010559813,100
standardized,NR-ER,MCF7,SHB,0.00035572871959021,0.0016433497275969867,100
standardized,NR-ER,MCF7,CCP110,0.000168392730200095,0.0010509940226232997,100
standardized,NR-ER,MCF7,KCNK1,0.0006176343746830728,0.0026428987940609492,100
standardized,NR-ER,MCF7,CDC25A,0.00021784870375342102,0.001036348949804208,100
standardized,NR-ER,MCF7,KIAA0753,0.00021721535012028407,0.0009876285456013208,100
standardized,NR-ER,MCF7,NCK1,0.00022875000913161935,0.001039324061110673,100
standardized,NR-ER,MCF7,STX1A,0.00025419809740401684,0.001146336104923538,100
standardized,NR-ER,MCF7,PTGS2,-0.0004395131206735282,0.002049438222618028,100
standardized,NR-ER,MCF7,MAP2K5,-0.0008443052311534363,0.0035956531209995783,100
standardized,NR-ER,MCF7,C2CD2L,-0.00045040262343920177,0.001947920868971501,100
standardized,NR-ER,MCF7,USP6NL,-0.00019014994788387875,0.0008918924551870004,100
standardized,NR-ER,MCF7,FAS,7.727697081500121e-05,0.0008666901400369011,100
standardized,NR-ER,MCF7,PPOX,0.00016522585660473592,0.0008663765586178001,100
standardized,NR-ER,MCF7,TMEM5,0.0003048869423160749,0.0015118081448138422,100
standardized,NR-ER,MCF7,CLPX,0.0008141199590882219,0.003572389939635827,100
standardized,NR-ER,MCF7,ZW10,0.0004588046971234829,0.002280189929577223,100
standardized,NR-ER,MCF7,MELK,-8.146391229432245e-05,0.000398706376839239,100
standardized,NR-ER,MCF7,CCNF,-6.100723207721549e-06,0.00039491456486277223,100
standardized,NR-ER,MCF7,RAD9A,2.345354186036094e-05,0.0004272301972810552,100
standardized,NR-ER,MCF7,TCFL5,-0.0001547230752623601,0.0007503403486530629,100
standardized,NR-ER,MCF7,ZNF274,7.584247281852586e-05,0.0003045347291043594,100
standardized,NR-ER,MCF7,ICAM3,0.00022413007093041913,0.0009940466593834779,100
standardized,NR-ER,MCF7,DDX10,-7.630034348467953e-06,0.00032122390047858133,100
standardized,NR-ER,MCF7,TRAPPC6A,-0.00023928859685327196,0.001375415587825347,100
standardized,NR-ER,MCF7,CDK5R1,-3.122252889975223e-05,0.0005118053804540159,100
standardized,NR-ER,MCF7,ATF5,-0.00017678749907168553,0.0008630412466470141,100
standardized,NR-ER,MCF7,STAT5B,0.0005113532171755472,0.002223565663097001,100
standardized,NR-ER,MCF7,CCNE2,7.108082055010627e-05,0.000510481522145817,100
standardized,NR-ER,MCF7,LSM6,-0.0001623052758886015,0.0008408824034377101,100
standardized,NR-ER,MCF7,IKZF1,1.846087898611792e-05,0.0003184559005938109,100
standardized,NR-ER,MCF7,CENPE,0.00024801834461421056,0.0011599537637605798,100
standardized,NR-ER,MCF7,KIT,-0.0001629472055541046,0.0006950517543936749,100
standardized,NR-ER,MCF7,ITGAE,-0.00017118654952866003,0.0009850261614969768,100
standardized,NR-ER,MCF7,IL1B,0.0001714253806285777,0.0009156143932644793,100
standardized,NR-ER,MCF7,ORC1,-0.00016535481584290017,0.000710073602205365,100
standardized,NR-ER,MCF7,MAMLD1,2.451090055500627e-05,0.00051665603086167,100
standardized,NR-ER,MCF7,SGCB,6.214932501434597e-05,0.00026358654237631645,100
standardized,NR-ER,MCF7,MOK,0.0003378787723404091,0.0017460020756603005,100
standardized,NR-ER,MCF7,CD40,-2.9832772000068203e-05,0.00036345025845206403,100
standardized,NR-ER,MCF7,PEX11A,-0.00027390165555802893,0.00111536166744632,100
standardized,NR-ER,MCF7,CLTB,2.4507230601674584e-05,0.0007339466202612501,100
standardized,NR-ER,MCF7,CD58,0.0002518405591301584,0.0010122280630299608,100
standardized,NR-ER,MCF7,PLS1,-0.0001857358162693646,0.0009433652839085836,100
standardized,NR-ER,MCF7,PCMT1,8.953737185869137e-05,0.0004565137595013991,100
standardized,NR-ER,MCF7,RELB,-0.00020685126005623607,0.0010693272216155052,100
standardized,NR-ER,MCF7,GNA15,0.0003833353601150367,0.0019531983253394613,100
standardized,NR-ER,MCF7,INPP4B,-0.0006794995426142737,0.0031397009949135904,100
standardized,NR-ER,MCF7,CBR3,0.00042279812324335123,0.001732675194716922,100
standardized,NR-ER,MCF7,CHEK1,-0.00036830680690872917,0.0016024865885163138,100
standardized,NR-ER,MCF7,SMAD3,0.00019336294752128255,0.0007962723030015703,100
standardized,NR-ER,MCF7,DAG1,-0.00019010005900558683,0.0008998993131578311,100
standardized,NR-ER,MCF7,PHKA1,-0.0008823778899520933,0.00410939103699169,100
standardized,NR-ER,MCF7,FOXO4,-0.00015941309513383846,0.0007079416286689857,100
standardized,NR-ER,MCF7,PIGB,0.00023623002551636108,0.0012652229111503022,100
standardized,NR-ER,MCF7,PDGFA,0.0003085275205869224,0.0012675924934134979,100
standardized,NR-ER,MCF7,CASP10,0.00021208434766829435,0.0010941622675944868,100
standardized,NR-ER,MCF7,GHR,9.436017445101053e-05,0.0008076798699579177,100
standardized,NR-ER,MCF7,C5,-0.00026841924897740016,0.0010943048122882125,100
standardized,NR-ER,MCF7,BTK,-0.00028259966436411306,0.0014028109427226734,100
standardized,NR-ER,MCF7,RPP38,-0.00040290934951040024,0.0018619810209536739,100
standardized,NR-ER,MCF7,SNX7,-0.00018500181270380298,0.0008318258213992391,100
standardized,NR-ER,MCF7,NOS3,0.0001795004878295783,0.0007495014836693202,100
standardized,NR-ER,MCF7,SCYL3,-8.998976804369641e-05,0.00041292072987449076,100
standardized,NR-ER,MCF7,ALAS1,-6.837690791874507e-06,0.0004024396317073862,100
standardized,NR-ER,MCF7,SYNGR3,-2.50669295412269e-05,0.0003791250770974478,100
standardized,NR-ER,MCF7,BPHL,-0.0002429831938699036,0.0010758290279390783,100
standardized,NR-ER,MCF7,POLG2,6.1184413032525e-05,0.0006566869114060866,100
standardized,NR-ER,MCF7,NOLC1,-0.0001819347071194305,0.0008573867068688422,100
standardized,NR-ER,MCF7,NFATC4,0.0003660733139252903,0.001583237636975225,100
standardized,NR-ER,MCF7,CCNA1,-0.0004126433790859035,0.001927589487313613,100
standardized,NR-ER,MCF7,POLE2,-0.00038896281316923753,0.0016000636659064859,100
standardized,NR-ER,MCF7,DNAJA3,-0.0005220110848509888,0.0023091194856003773,100
standardized,NR-ER,MCF7,FOXJ3,-0.00037630976412010813,0.0016213667586296224,100
standardized,NR-ER,MCF7,RNH1,-0.00011107206611688799,0.0006442970245746069,100
standardized,NR-ER,MCF7,RAD51C,-0.0001541876274225343,0.0006510622705159534,100
standardized,NR-ER,MCF7,EPHA3,-0.00033515952176502617,0.0013644667368056817,100
standardized,NR-ER,MCF7,PRKCH,-0.0003393093386655517,0.0014566387517957777,100
standardized,NR-ER,MCF7,FUT1,-3.513085965095238e-05,0.00027734119116680343,100
standardized,NR-ER,MCF7,ADRB2,0.0005778166994241036,0.002483063452924743,100
standardized,NR-ER,MCF7,GABPB1,0.0005532756029347872,0.0023874644492387336,100
standardized,NR-ER,MCF7,EGF,-0.00020312245580558338,0.0008749799279639351,100
standardized,NR-ER,MCF7,KIF14,-0.00024128242258021745,0.001176144974273624,100
standardized,NR-ER,MCF7,ETV1,0.00019597406773129447,0.0009551079735523772,100
standardized,NR-ER,MCF7,CSNK1A1,0.00024390785755970982,0.0010323063108482835,100
standardized,NR-ER,MCF7,MAP4K4,-1.2849321902161424e-05,0.0006677168559757434,100
standardized,NR-ER,MCF7,GLRX,-0.00023417582613420248,0.0010812574558015724,100
standardized,NR-ER,MCF7,PTPN6,0.0003893167483387497,0.0016497680496174191,100
standardized,NR-ER,MCF7,CPSF4,-0.00011658069337320916,0.0006247173151653098,100
standardized,NR-ER,MCF7,LPAR2,0.00014741259515928923,0.0007248844260405238,100
standardized,NR-ER,MCF7,DFFB,-0.00018400590380470566,0.0007868762625980645,100
standardized,NR-ER,MCF7,SLC35A3,0.00015460117319051022,0.0007677647730224402,100
standardized,NR-ER,MCF7,HDAC6,0.000418650339319539,0.001735459087399023,100
standardized,NR-ER,MCF7,GLI2,-5.068843844183014e-05,0.0004029957221427049,100
standardized,NR-ER,MCF7,CDKN2A,6.0262085223517804e-05,0.0006599487695761031,100
standardized,NR-ER,MCF7,E2F2,-0.00026790883075354286,0.0012643822093021781,100
standardized,NR-ER,MCF7,CDK6,-0.0005322961525486297,0.0023491684230211862,100
standardized,NR-ER,MCF7,AKT1,-0.0003679820658563257,0.0015777613702374763,100
standardized,NR-ER,MCF7,CASP7,0.00044217511617662144,0.0018338552910481805,100
standardized,NR-ER,MCF7,TNIP1,0.0002936566409603762,0.0012315972266656006,100
standardized,NR-ER,MCF7,TERT,-7.70851465775084e-05,0.0005676472614946343,100
standardized,NR-ER,MCF7,PTPRC,0.00047867272007087627,0.0020753613281926635,100
standardized,NR-ER,MCF7,TGFBR2,-4.324040858372721e-05,0.0003840499296100843,100
standardized,NR-ER,MCF7,NFATC3,-0.00031800203161530706,0.0013497652943135032,100
standardized,NR-ER,MCF7,RAC2,7.039674998447197e-05,0.00034814518281227715,100
standardized,NR-ER,MCF7,POLR1C,-0.00012515538842961711,0.0005324753651385646,100
standardized,NR-ER,MCF7,NFKB2,0.0003025865309425441,0.0014398078787445263,100
standardized,NR-ER,MCF7,SYK,0.0004748271475584314,0.002062947023090169,100
standardized,NR-ER,MCF7,CASK,0.00014140753922002776,0.0007226402768234163,100
standardized,NR-ER,MCF7,NCOA3,-0.0001582005334566702,0.0008169102134179005,100
standardized,NR-ER,MCF7,PSMD9,0.00034435955288064613,0.0013644970818523089,100
standardized,NR-ER,MCF7,PROS1,-0.0005052572321195784,0.002222325181752513,100
standardized,NR-ER,MCF7,CASC3,1.9517665127945972e-05,0.0003970104010011321,100
standardized,NR-ER,MCF7,MUC1,0.00014441653005415583,0.0008163513298978154,100
standardized,NR-ER,MCF7,ST7,-0.0002793858820191434,0.0013081716610405724,100
standardized,NR-ER,MCF7,NVL,0.0001123674342190716,0.0005096859267901213,100
standardized,NR-ER,MCF7,MEF2C,-0.0001908530460955121,0.000744271921445042,100
standardized,NR-ER,MCF7,CHP1,-9.123699212597594e-05,0.0006185794398237247,100
standardized,NR-ER,MCF7,HMGA2,7.996734721847106e-05,0.0005719070841187819,100
standardized,NR-ER,MCF7,CASP2,-0.0004460857802755684,0.0020603408118903092,100
standardized,NR-ER,MCF7,LSR,0.0005736563385309864,0.0025382790136468268,100
standardized,NR-ER,MCF7,MALT1,-7.185502366671306e-06,0.0002783698629672281,100
standardized,NR-ER,MCF7,TBPL1,0.0002612348247604028,0.0010986113546414046,100
standardized,NR-ER,MCF7,CTNND1,0.00028492389047853826,0.0013005318465089271,100
standardized,NR-ER,MCF7,CIAPIN1,-0.00020642413809664133,0.0010559414222946972,100
standardized,NR-ER,MCF7,BAX,-7.67810164898671e-06,0.0005283869802616926,100
standardized,NR-ER,MCF7,PPARG,-0.0002091633537070563,0.0009597041422584601,100
standardized,NR-ER,MCF7,SPTAN1,5.348846902016276e-05,0.0004258806339185764,100
standardized,NR-ER,MCF7,EIF4G1,-6.548890005819052e-05,0.0005628201865185377,100
standardized,NR-ER,MCF7,VAT1,0.0002513740447461311,0.0014648437082667165,100
standardized,NR-ER,MCF7,MACF1,-0.00010924017411377649,0.0008838668835470219,100
standardized,NR-ER,MCF7,PARP1,5.7933029464921045e-05,0.0006797193263617539,100
standardized,NR-ER,MCF7,FDFT1,0.00033204373949246755,0.0017229574330042755,100
standardized,NR-ER,MCF7,HSPA8,-0.0002932187739657806,0.0012836293449959935,100
standardized,NR-ER,MCF7,PDLIM1,0.0003325931479403116,0.0015391462718639616,100
standardized,NR-ER,MCF7,EIF5,0.00022696356306413075,0.0008680212533465838,100
standardized,NR-ER,MCF7,CCND1,-0.00016429415921684492,0.0012166030428335333,100
standardized,NR-ER,MCF7,TMCO1,0.00013006596279568412,0.0005955218748890528,100
standardized,NR-ER,MCF7,OXA1L,-0.000176693811831719,0.000886542937702547,100
standardized,NR-ER,MCF7,CDC42,-2.793712366233497e-05,0.0006923974753488679,100
standardized,NR-ER,MCF7,TSC22D3,-0.0002890014930127567,0.0012423116219309781,100
standardized,NR-ER,MCF7,PTK2,-0.00014120430426375175,0.000641599812094963,100
standardized,NR-ER,MCF7,ADH5,-6.168209514017868e-05,0.00040620744209946637,100
standardized,NR-ER,MCF7,REEP5,3.0319905584752317e-05,0.00042884508834171916,100
standardized,NR-ER,MCF7,DUSP6,-0.0007494437801148078,0.003356058557772849,100
standardized,NR-ER,MCF7,HLA-DRA,-0.0003990128142726831,0.00167680404374393,100
standardized,NR-ER,MCF7,ATP6V1D,0.0002442879165188208,0.0011330914917701647,100
standardized,NR-ER,MCF7,CYCS,-0.00033766018321750214,0.0015597822402000283,100
standardized,NR-ER,MCF7,CAST,-0.0001426437357279633,0.0007182015895327046,100
standardized,NR-ER,MCF7,LGALS8,-0.0001419265056040575,0.0006526687334294515,100
standardized,NR-ER,MCF7,BECN1,0.00021589380589040577,0.0008477985370814872,100
standardized,NR-ER,MCF7,ALDH7A1,-0.0003285992275760211,0.0017438775003942775,100
standardized,NR-ER,MCF7,STAT3,0.0004708399039957693,0.002022602780128586,100
standardized,NR-ER,MCF7,DNAJB6,-0.0001508507837280324,0.0006661087491665148,100
standardized,NR-ER,MCF7,COPS7A,0.00048389507434167277,0.0024737146914278587,100
standardized,NR-ER,MCF7,PSMB8,0.0003103531249657415,0.0015301098435809418,100
standardized,NR-ER,MCF7,XPNPEP1,-0.0002069044656506008,0.0011673713433993252,100
standardized,NR-ER,MCF7,RALGDS,0.0004634548102551009,0.0025480742002861267,100
standardized,NR-ER,MCF7,CORO1A,0.0003179711715140091,0.0013083434255614665,100
standardized,NR-ER,MCF7,GLOD4,-0.00017274262861782192,0.0008272200997227908,100
standardized,NR-ER,MCF7,DLD,0.00018431147470592807,0.0007918860690904441,100
standardized,NR-ER,MCF7,IFRD2,-3.28025413596594e-06,0.00090643810020548,100
standardized,NR-ER,MCF7,TSPAN6,-0.00018582905305547864,0.0009092084621186737,100
standardized,NR-ER,MCF7,CDKN1B,0.0001386734450318337,0.0007751938823474863,100
standardized,NR-ER,MCF7,PRPF4,-0.00015669768324856563,0.0008782647859134284,100
standardized,NR-ER,MCF7,CYB561,-0.00027898363829829346,0.0012419931485787798,100
standardized,NR-ER,MCF7,MAN2B1,0.0003411885796500875,0.0014325088692740812,100
standardized,NR-ER,MCF7,MBOAT7,-0.0001320262222489889,0.0005672484218969834,100
standardized,NR-ER,MCF7,FOS,0.00018374098280329044,0.0009850102236326477,100
standardized,NR-ER,MCF7,TUBB6,0.0008709071359175966,0.0035814204060480403,100
standardized,NR-ER,MCF7,CBR1,-6.347405057910389e-05,0.0006781079301099181,100
standardized,NR-ER,MCF7,MFSD10,0.0001074311257807516,0.0006850607205368609,100
standardized,NR-ER,MCF7,SORBS3,-7.326174465277683e-05,0.0005124997449763253,100
standardized,NR-ER,MCF7,SMC3,-0.0003971748206378825,0.0016652269780000747,100
standardized,NR-ER,MCF7,SFN,9.816824772936763e-05,0.00047241147027298397,100
standardized,NR-ER,MCF7,NR2F6,-4.389579911439222e-05,0.00041408536090907375,100
standardized,NR-ER,MCF7,TSPAN4,-6.759855701027932e-05,0.0005238475232884806,100
standardized,NR-ER,MCF7,GADD45B,0.0005890540004951321,0.0025212507903487618,100
standardized,NR-ER,MCF7,PSIP1,-0.0002456155782151537,0.0011608460344902155,100
standardized,NR-ER,MCF7,IKBKB,-0.00016591648723816163,0.0007418993909894733,100
standardized,NR-ER,MCF7,BAD,1.700543239257364e-05,0.00034581802156682874,100
standardized,NR-ER,MCF7,STXBP2,0.0001520382393582207,0.000726060491263761,100
standardized,NR-ER,MCF7,ABCC5,0.0005578957845584717,0.0023139484745627924,100
standardized,NR-ER,MCF7,KIF2C,4.200927381266414e-05,0.00027866711785442904,100
standardized,NR-ER,MCF7,GRB10,0.0003583689033195355,0.001543570422546577,100
standardized,NR-ER,MCF7,ARHGEF2,2.0956511999617125e-06,0.0004103462513111258,100
standardized,NR-ER,MCF7,AURKB,-2.640385710946072e-05,0.0004042649328714319,100
standardized,NR-ER,MCF7,MKNK1,0.0002970366853299894,0.001334256152736787,100
standardized,NR-ER,MCF7,RPA3,6.417040981976466e-06,0.00023845222315881012,100
standardized,NR-ER,MCF7,RAB27A,-4.615258836881029e-05,0.00033318266051776435,100
standardized,NR-ER,MCF7,HDGFRP3,-4.3066711408594134e-05,0.0006943318809119302,100
standardized,NR-ER,MCF7,GSTZ1,1.9184318943217873e-05,0.000521834055409651,100
standardized,NR-ER,MCF7,RRS1,-0.00026382316327175516,0.0012444021681136204,100
standardized,NR-ER,MCF7,EED,0.00015133286186821342,0.0006029802566120627,100
standardized,NR-ER,MCF7,GNAI1,3.85005227057397e-05,0.0006612257571331865,100
