analysis,task,cell,ik,gene_set,es,nes,nominal_p,leading_edge_size,gene_set_size_measured,ranked_gene_count,leading_edge_genes,drug_name,context,mean_B,directionally_stable_positive,abs_nes,bh_q_within_task_pathway
paired_24h_20x5,SR-MMP,MCF7,AKJHMTWEGVYYSE,Pancreas Beta Cells,-0.8628454452405345,-1.1385834308199512,0.29620153513087977,1,1,978,STXBP1,fenretinide,MCF7 x 24 h,,True,1.1385834308199512,0.9612015533780829
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,TNF-alpha Signaling via NF-kB,0.4726710941856415,1.4143588700589427,0.04622140050843541,9,38,978,SQSTM1;RELB;TNIP1;MYC;NFKBIA;ICAM1;NFIL3;FOSL1;BHLHE40,talniflumate,MCF7 x 24 h,,False,1.4143588700589427,0.1511158744168453
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Hypoxia,0.37440089966069656,1.141441227264769,0.24000924000924,14,41,978,P4HA2;KDM3A;BNIP3L;GLRX;ERO1A;GAPDH;TGFB3;NFIL3;ALDOC;BHLHE40;PGM1;XPNPEP1;CDKN1A;CXCR4,talniflumate,MCF7 x 24 h,,False,1.141441227264769,0.5407819094141495
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Cholesterol Homeostasis,-0.35249023069134877,-0.855846736117544,0.6758900246739513,3,17,978,LGMN;ECH1;TRIB3,talniflumate,MCF7 x 24 h,,False,0.855846736117544,0.9163508988367994
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Mitotic Spindle,0.26862923086192453,0.7649300519950463,0.8470934177787831,13,30,978,ARHGEF2;PAFAH1B1;CTTN;SPTAN1;NCK1;NCK2;NUSAP1;ABL1;HDAC6;CCNB2;ARFIP2;AURKA;SMC3,talniflumate,MCF7 x 24 h,,False,0.7649300519950463,0.9789500060812721
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Wnt-beta Catenin Signaling,-0.42050762254437946,-0.8741289318879509,0.6436865021770682,1,9,978,PPARD,talniflumate,MCF7 x 24 h,,False,0.8741289318879509,0.9149807593637763
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,TGF-beta Signaling,-0.6176886153003412,-1.1960286072788018,0.2603550295857988,2,7,978,TJP1;ID2,talniflumate,MCF7 x 24 h,,False,1.1960286072788018,0.8301777880397136
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,IL-6/JAK/STAT3 Signaling,-0.7026864866649282,-1.563745761661991,0.02080694771123575,4,12,978,JUN;IL4R;IL13RA1;FAS,talniflumate,MCF7 x 24 h,,False,1.563745761661991,0.6378425402348846
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,DNA Repair,-0.35698178998454033,-0.9334786226448817,0.5581311769991015,3,23,978,RFC2;PCNA;GTF2A2,talniflumate,MCF7 x 24 h,,False,0.9334786226448817,0.7278676442363057
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,G2-M Checkpoint,-0.3090101381783714,-0.9251683385516506,0.5871873312938636,5,45,978,MTF2;CDC45;MCM3;CDK1;MYBL2,talniflumate,MCF7 x 24 h,,False,0.9251683385516506,0.8871907222958078
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Apoptosis,0.3413773975297525,1.0325320395341413,0.39732348869404704,4,40,978,SQSTM1;BNIP3L;CDK2;ERBB2,talniflumate,MCF7 x 24 h,,False,1.0325320395341413,0.7616440974988052
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Notch Signaling,-0.5577454666208556,-1.0794740748195837,0.39175824175824175,3,7,978,HES1;CCND1;PPARD,talniflumate,MCF7 x 24 h,,False,1.0794740748195837,0.7934453708339683
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Adipogenesis,-0.46924387446628524,-1.2418530429340773,0.17189994678020223,4,25,978,PFKL;SCP2;ETFB;ECH1,talniflumate,MCF7 x 24 h,,False,1.2418530429340773,0.6420185700047212
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Estrogen Response Early,-0.22762082688942328,-0.6250679314269267,0.9703494528768091,9,29,978,MUC1;SFN;WFS1;FHL2;HES1;SH3BP5;CCND1;BCL2;FKBP4,talniflumate,MCF7 x 24 h,,False,0.6250679314269267,0.985422295265422
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Estrogen Response Late,-0.5817914991628836,-1.6486927931296014,0.0067699982184215215,11,34,978,MAPK13;TOP2A;LSR;CCND1;PTPN6;ID2;BCL2;FKBP4;UGDH;MEST;ETFB,talniflumate,MCF7 x 24 h,,False,1.6486927931296014,0.23864243719935863
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Androgen Response,0.35818656942862753,0.9191707835338944,0.5733546617915904,1,19,978,HMGCS1,talniflumate,MCF7 x 24 h,,False,0.9191707835338944,0.9555254365504633
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Myogenesis,0.4582544151110293,1.1645386123133705,0.25353075170842826,6,18,978,SORBS3;MYLK;SPTAN1;BHLHE40;COL1A1;CDKN1A,talniflumate,MCF7 x 24 h,,False,1.1645386123133705,0.8514152032382682
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Protein Secretion,-0.5764267328058287,-1.3151037403009855,0.138994737797133,3,13,978,BNIP3;IGF2R;EGFR,talniflumate,MCF7 x 24 h,,False,1.3151037403009855,0.9979035639412999
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Interferon Alpha Response,-0.4161505902070407,-0.8348963377041176,0.6906107566089335,2,8,978,IL4R;UBE2L6,talniflumate,MCF7 x 24 h,,False,0.8348963377041176,0.8132915360501568
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Interferon Gamma Response,-0.523351818016717,-1.4739033150553047,0.03208082240340305,8,33,978,PTPN6;CCL2;IL4R;CD40;UBE2L6;PLA2G4A;FAS;PSMB10,talniflumate,MCF7 x 24 h,,False,1.4739033150553047,0.30155973059198865
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Apical Junction,-0.4110013151789225,-1.124542132415703,0.2872628726287263,13,29,978,EPB41L2;GRB7;SHC1;PTPRC;STX4;MAPK13;CTNND1;LAMA3;TJP1;MYL9;EVL;PTK2;EGFR,talniflumate,MCF7 x 24 h,,False,1.124542132415703,0.9521203369680024
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Apical Surface,-0.7135089965859376,-1.325775925418323,0.13518484458340996,3,6,978,GATA3;BRCA1;LYN,talniflumate,MCF7 x 24 h,,False,1.325775925418323,0.4110931572291696
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Hedgehog Signaling,-0.6126643019847413,-1.0847933783986852,0.4085003711952487,2,5,978,TLE1;CDK5R1,talniflumate,MCF7 x 24 h,,False,1.0847933783986852,0.9833880959357081
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Complement,-0.49280544234824236,-1.3718378605891381,0.06884187880960918,10,30,978,USP14;GATA3;LYN;PIK3CA;TIMP2;PRKCD;LGMN;CDK5R1;PLA2G4A;CSRP1,talniflumate,MCF7 x 24 h,,False,1.3718378605891381,0.9982137540934803
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Unfolded Protein Response,-0.2809416895792197,-0.7386066466125373,0.859840232389252,5,24,978,TATDN2;HYOU1;HERPUD1;CHAC1;CCL2,talniflumate,MCF7 x 24 h,,False,0.7386066466125373,0.9158661805030859
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,PI3K/AKT/mTOR  Signaling,-0.36702506503618415,-0.9844660173987305,0.48420489023737284,5,26,978,MKNK1;PIN1;CDK1;TRIB3;EGFR,talniflumate,MCF7 x 24 h,,False,0.9844660173987305,0.6966621379945874
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,mTORC1 Signaling,0.46260807982750834,1.4387809279640644,0.03400236127508855,14,48,978,SQSTM1;HMGCS1;GLRX;NFKBIB;ERO1A;RPN1;PHGDH;GAPDH;NFIL3;BHLHE40;ATP6V1D;PGM1;CDKN1A;CXCR4,talniflumate,MCF7 x 24 h,,False,1.4387809279640644,0.3159801316122501
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,E2F Targets,-0.33608151832830835,-1.0396643631643776,0.3840183453871935,19,53,978,SUV39H1;KIF2C;SMC4;CDKN1B;CENPE;PAICS;BUB1B;TOP2A;RAD51C;USP1;BRCA1;EED;MELK;DCK;RFC2;PCNA;MCM3;CDK1;MYBL2,talniflumate,MCF7 x 24 h,,False,1.0396643631643776,0.569964070522045
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Myc Targets V1,-0.2770907719252306,-0.7005771027694827,0.8956199222889438,5,20,978,USP1;VDAC1;RPS5;CDC45;PCNA,talniflumate,MCF7 x 24 h,,False,0.7005771027694827,0.9817658349328215
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Myc Targets V2,0.4425973709859332,0.9355640997621348,0.5477509417239087,2,9,978,MYC;RRP12,talniflumate,MCF7 x 24 h,,False,0.9355640997621348,0.9920811209902918
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Epithelial Mesenchymal Transition,-0.4634981848504586,-1.2350983121780406,0.1768033946251768,10,25,978,SGCB;MMP1;ITGB5;SPP1;LAMA3;MYL9;JUN;ID2;MEST;FAS,talniflumate,MCF7 x 24 h,,False,1.2350983121780406,0.6488559957432399
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Inflammatory Response,-0.31708684542851473,-0.7579114510015164,0.8123076923076923,5,16,978,IFNAR1;LYN;CCL2;IL4R;CD40,talniflumate,MCF7 x 24 h,,False,0.7579114510015164,0.9521072820832683
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Xenobiotic Metabolism,-0.47799178380331653,-1.3032855077579792,0.11557610241820768,7,28,978,PGRMC1;ID2;UGDH;PPARD;ECH1;FAS;PSMB10,talniflumate,MCF7 x 24 h,,False,1.3032855077579792,0.7860454613879271
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Fatty Acid Metabolism,-0.4330220595426303,-1.1144754353525919,0.3083095577746077,7,22,978,HSD17B11;CBR1;GSTZ1;CRYZ;UGDH;UBE2L6;ECH1,talniflumate,MCF7 x 24 h,,False,1.1144754353525919,0.6844996316952542
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Oxidative Phosphorylation,-0.4718887335607873,-1.204605290005095,0.21029042667622805,6,21,978,NNT;ALAS1;VDAC1;BAX;ETFB;ECH1,talniflumate,MCF7 x 24 h,,False,1.204605290005095,0.9977901837636659
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Glycolysis,-0.310732326624611,-0.9182922426131134,0.5979144574054436,8,42,978,HS2ST1;SLC37A4;EXT1;IL13RA1;FKBP4;ALDH7A1;CDK1;EGFR,talniflumate,MCF7 x 24 h,,False,0.9182922426131134,0.8334339058999253
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Reactive Oxygen Species Pathway,0.8704620211300331,1.722434228372232,0.003794642857142857,2,7,978,STK25;GLRX,talniflumate,MCF7 x 24 h,,False,1.722434228372232,0.2675223214285714
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,p53 Pathway,-0.5416442351953915,-1.5646631948469898,0.01318757591532188,8,37,978,RALGDS;JUN;PCNA;BAX;CEBPA;CDK5R1;TRIB3;FAS,talniflumate,MCF7 x 24 h,,False,1.5646631948469898,0.33325987427482134
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,UV Response Up,0.5121322382437163,1.4448218044244827,0.046072333563695,7,29,978,SQSTM1;CDK2;STK25;RPN1;NFKBIA;ICAM1;EIF5,talniflumate,MCF7 x 24 h,,False,1.4448218044244827,0.7347602098164107
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,UV Response Dn,0.41187858217900275,1.1056738665666639,0.3138974134151688,7,23,978,ERBB2;MYC;PPARG;BHLHE40;COL1A1;INSIG1;APBB2,talniflumate,MCF7 x 24 h,,False,1.1056738665666639,0.8511449094526693
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Angiogenesis,-0.6102599318894406,-1.1807380016601698,0.2863428047662695,3,7,978,LRPAP1;SPP1;PTK2,talniflumate,MCF7 x 24 h,,False,1.1807380016601698,0.8763589844518797
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,heme Metabolism,0.5097811601291136,1.349624730725365,0.09993108201240523,3,22,978,P4HA2;BNIP3L;RAP1GAP,talniflumate,MCF7 x 24 h,,False,1.349624730725365,0.7462595419847329
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Coagulation,-0.6546836751353009,-1.4552086859747988,0.054337982249592465,2,12,978,LGMN;CSRP1,talniflumate,MCF7 x 24 h,,False,1.4552086859747988,0.6497695852534562
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,IL-2/STAT5 Signaling,0.47624581207161876,1.3178655946039126,0.11434416912934758,8,27,978,PRAF2;MAPKAPK2;SPRED2;MYC;NFIL3;BHLHE40;NCOA3;SOCS2,talniflumate,MCF7 x 24 h,,False,1.3178655946039126,0.957741155720731
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Bile Acid Metabolism,-0.6715460845694937,-1.3393215553519593,0.1282521069989007,4,8,978,PECR;HSD17B11;PXMP2;SCP2,talniflumate,MCF7 x 24 h,,False,1.3393215553519593,0.3767405643092708
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Pperoxisome,-0.38666642673646223,-0.9278021784427257,0.5635508949557042,2,16,978,SCP2;ECH1,talniflumate,MCF7 x 24 h,,False,0.9278021784427257,0.624833145013704
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Allograft Rejection,-0.6324893332073085,-1.6715252767403324,0.006604784005712246,10,24,978,BRCA1;HLA-DRA;LYN;PTPN6;CCL2;IL4R;CD40;FAS;PSMB10;EGFR,talniflumate,MCF7 x 24 h,,False,1.6715252767403324,0.11742171885409727
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Spermatogenesis,-0.37871980764519453,-0.8953244950298537,0.6140890981528432,5,15,978,CSNK2A2;KIF2C;TOPBP1;MAP7;CDK1,talniflumate,MCF7 x 24 h,,False,0.8953244950298537,0.9728827285342797
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,KRAS Signaling Up,0.2662823524501309,0.6839248623961258,0.9021188392445878,2,19,978,GLRX;ERO1A,talniflumate,MCF7 x 24 h,,False,0.6839248623961258,0.9997636771830319
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,KRAS Signaling Dn,-0.5675709939413991,-0.9543268682007443,0.5807470730347519,1,4,978,C5,talniflumate,MCF7 x 24 h,,False,0.9543268682007443,0.8027974244892159
paired_24h_20x5,SR-MMP,MCF7,ANMLJLFWUCQGKZ,Pancreas Beta Cells,0.8485158648925278,1.129902653682715,0.30780199633326544,1,1,978,STXBP1,talniflumate,MCF7 x 24 h,,False,1.129902653682715,0.9612015533780829
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,TNF-alpha Signaling via NF-kB,-0.3724844472278192,-1.013690398749164,0.4249694997966653,1,38,978,ID2,riboflavin,MCF7 x 24 h,,False,1.013690398749164,0.6052595906194931
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Hypoxia,0.39867576419139317,1.0880874579763,0.3161088275592092,12,41,978,BCL2;JMJD6;MIF;SLC37A4;FOS;KDM3A;BNIP3L;PFKL;NFIL3;IGFBP3;FOXO3;CDKN1B,riboflavin,MCF7 x 24 h,,False,1.0880874579763,0.5616241241241241
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Cholesterol Homeostasis,0.44927763728022907,1.035773951266012,0.4122228879568604,1,17,978,HMGCS1,riboflavin,MCF7 x 24 h,,False,1.035773951266012,0.7520406956110257
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Mitotic Spindle,0.26944158075152747,0.6955807308738692,0.903784860557769,5,30,978,PAFAH1B1;CTTN;RASA1;CENPE;CDC42,riboflavin,MCF7 x 24 h,,False,0.6955807308738692,0.9789500060812721
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Wnt-beta Catenin Signaling,-0.3594297813480171,-0.71826318189927,0.8168238993710691,1,9,978,PPARD,riboflavin,MCF7 x 24 h,,False,0.71826318189927,0.9527230096983907
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,TGF-beta Signaling,-0.9525786319555759,-1.8118614341732897,0.00019956096587507485,1,7,978,ID2,riboflavin,MCF7 x 24 h,,False,1.8118614341732897,0.028138096188385555
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,IL-6/JAK/STAT3 Signaling,0.29736145848018913,0.6323714258220965,0.9093692590324556,2,12,978,IL4R;FAS,riboflavin,MCF7 x 24 h,,False,0.6323714258220965,0.9514475831763967
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,DNA Repair,-0.5985346439727071,-1.4859462901549634,0.05180314803745766,5,23,978,RFC2;NUDT9;RPA2;PCNA;MPC2,riboflavin,MCF7 x 24 h,,False,1.4859462901549634,0.3282083975803582
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,G2-M Checkpoint,-0.2722796871966793,-0.7737643066843155,0.8408262454434994,9,45,978,UBE2C;MCM3;SMARCC1;CCNA2;KIF2C;CDK1;RPA2;HIF1A;STMN1,riboflavin,MCF7 x 24 h,,False,0.7737643066843155,0.9045345003860038
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Apoptosis,0.39414237977605615,1.0799601371113858,0.33084479371316305,10,40,978,CCND1;BRCA1;CDK2;PAK1;BNIP3L;GADD45A;FAS;ERBB2;CDKN1B;TIMP2,riboflavin,MCF7 x 24 h,,False,1.0799601371113858,0.6962554613963581
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Notch Signaling,0.3604447555357471,0.6774032427340781,0.8567329370772699,1,7,978,CCND1,riboflavin,MCF7 x 24 h,,False,0.6774032427340781,0.9324282988361761
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Adipogenesis,-0.2021297546876912,-0.5118277721997183,0.9945739549839229,7,25,978,ALDOA;HADH;SDHB;DNAJC15;ETFB;SCP2;PPARG,riboflavin,MCF7 x 24 h,,False,0.5118277721997183,0.9945739549839229
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Estrogen Response Early,0.49195015559902705,1.2622693447784818,0.16128389154704945,7,29,978,BCL2;CCND1;WFS1;PEX11A;FOS;FHL2;MYC,riboflavin,MCF7 x 24 h,,False,1.2622693447784818,0.7494620189401572
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Estrogen Response Late,-0.42183763847698985,-1.1320704097229959,0.26847935548841895,1,34,978,ID2,riboflavin,MCF7 x 24 h,,False,1.1320704097229959,0.6218852617345955
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Androgen Response,0.6841757950554034,1.6140508507850235,0.02391867649990034,4,19,978,HMGCS1;RAB4A;MAP7;CCND1,riboflavin,MCF7 x 24 h,,False,1.6140508507850235,0.3372533386485948
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Myogenesis,0.4302202259467592,0.9952647708781384,0.4665192036999799,5,18,978,AGL;SORBS3;MYLK;IGFBP3;COL1A1,riboflavin,MCF7 x 24 h,,False,0.9952647708781384,0.8514152032382682
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Protein Secretion,0.32535756835653185,0.7060296678679758,0.8430738119312436,2,13,978,ZW10;SCRN1,riboflavin,MCF7 x 24 h,,False,0.7060296678679758,0.9979035639412999
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Interferon Alpha Response,0.3560711645600052,0.6846683145525563,0.8467301073091719,2,8,978,HERC6;IL4R,riboflavin,MCF7 x 24 h,,False,0.6846683145525563,0.8843625565229128
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Interferon Gamma Response,0.3590168766789239,0.944131216504381,0.5282306163021869,6,33,978,PSMB10;CD40;ISOC1;HERC6;IL4R;FAS,riboflavin,MCF7 x 24 h,,False,0.944131216504381,0.6829927314863583
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Apical Junction,-0.4725205808881518,-1.2208070534348192,0.1990805516689986,7,29,978,PTK2;MYL9;GNAI2;CTNND1;SHC1;LAMA3;SRC,riboflavin,MCF7 x 24 h,,False,1.2208070534348192,0.9521203369680024
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Apical Surface,0.516327080666078,0.9369846682068215,0.5608108108108109,1,6,978,BRCA1,riboflavin,MCF7 x 24 h,,False,0.9369846682068215,0.7847041847041847
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Hedgehog Signaling,0.6989283618495687,1.2172137130921286,0.2605111294311624,4,5,978,RASA1;CDK6;CDK5R1;ADGRG1,riboflavin,MCF7 x 24 h,,False,1.2172137130921286,0.9833880959357081
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Complement,-0.5262340403177986,-1.3774187196662375,0.08339952343129468,11,30,978,FYN;LGMN;PLSCR1;DUSP6;CASP10;PLA2G4A;CBLB;CASP3;GNAI2;USP14;SRC,riboflavin,MCF7 x 24 h,,False,1.3774187196662375,0.9982137540934803
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Unfolded Protein Response,-0.47136676623919826,-1.1729492725239632,0.24381909547738692,5,24,978,EIF4G1;EDEM1;SHC1;EIF4EBP1;DDIT4,riboflavin,MCF7 x 24 h,,False,1.1729492725239632,0.6252319109461968
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,PI3K/AKT/mTOR  Signaling,-0.3668288356508554,-0.923524320953404,0.5604238842469941,3,26,978,CDK1;TRIB3;PIN1,riboflavin,MCF7 x 24 h,,False,0.923524320953404,0.7303832158186553
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,mTORC1 Signaling,-0.25637396912307997,-0.7247423739782739,0.911956079707198,4,48,978,EDEM1;CORO1A;TRIB3;DDIT4,riboflavin,MCF7 x 24 h,,False,0.7247423739782739,0.981571047623778
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,E2F Targets,0.41692889703330815,1.191632998867507,0.19579448522118628,6,53,978,RAD51C;CDKN2A;ZW10;MELK;BRCA1;LBR,riboflavin,MCF7 x 24 h,,False,1.191632998867507,0.376145834318743
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Myc Targets V1,-0.3032438879754841,-0.7267199630643764,0.8442050668262517,4,20,978,HPRT1;SMARCC1;CCNA2;PCNA,riboflavin,MCF7 x 24 h,,False,0.7267199630643764,0.9817658349328215
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Myc Targets V2,0.3782414507197771,0.7540683666077127,0.775564681724846,3,9,978,MYC;NOLC1;HSPD1,riboflavin,MCF7 x 24 h,,False,0.7540683666077127,0.9920811209902918
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Epithelial Mesenchymal Transition,-0.6478258977372076,-1.6248685912107539,0.018159806295399514,6,25,978,MMP1;SPP1;MYL9;LAMA3;PLOD3;ID2,riboflavin,MCF7 x 24 h,,False,1.6248685912107539,0.4720060256088375
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Inflammatory Response,0.36633998309615257,0.8290414245617389,0.6917460961265464,3,16,978,CD40;MYC;IL4R,riboflavin,MCF7 x 24 h,,False,0.8290414245617389,0.9469533937266313
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Xenobiotic Metabolism,-0.4231715721260545,-1.088861245807209,0.3327838450443025,1,28,978,ID2,riboflavin,MCF7 x 24 h,,False,1.088861245807209,0.7860454613879271
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Fatty Acid Metabolism,0.44556020159623494,1.0893211692711102,0.3432453721937771,3,22,978,HMGCS1;MIF;ACAT2,riboflavin,MCF7 x 24 h,,False,1.0893211692711102,0.6902622749854829
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Oxidative Phosphorylation,-0.4306032635614141,-1.0440939407896728,0.3873003352395977,6,21,978,ALAS1;SDHB;ETFB;ATP6V0B;BAX;PDHX,riboflavin,MCF7 x 24 h,,False,1.0440939407896728,0.9977901837636659
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Glycolysis,-0.34330342923995616,-0.9582634487953716,0.5149345335515548,10,42,978,COG2;PGAM1;NSDHL;FKBP4;GNPDA1;P4HA2;IL13RA1;CDK1;STMN1;DDIT4,riboflavin,MCF7 x 24 h,,False,0.9582634487953716,0.8165373912561132
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Reactive Oxygen Species Pathway,0.3810905453988555,0.7183485633405199,0.7997530356040338,2,7,978,STK25;GLRX,riboflavin,MCF7 x 24 h,,False,0.7183485633405199,0.8929984911925082
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,p53 Pathway,0.4256583333744768,1.146702841199564,0.2563241106719368,11,37,978,RAD51C;CDKN2A;RALGDS;FOS;SESN1;GADD45A;ABCC5;FAS;CEBPA;FOXO3;CDK5R1,riboflavin,MCF7 x 24 h,,False,1.146702841199564,0.5736777715038586
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,UV Response Up,0.272488155447971,0.7000455673522639,0.9058198977585529,3,29,978,EIF5;CDK2;FOS,riboflavin,MCF7 x 24 h,,False,0.7000455673522639,0.9578970338588716
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,UV Response Dn,0.3365309454802634,0.8238982116740914,0.7092632826387517,6,23,978,FHL2;MYC;ERBB2;INSIG1;COL1A1;CDKN1B,riboflavin,MCF7 x 24 h,,False,0.8238982116740914,0.9466235559194602
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Angiogenesis,-0.6792450096225262,-1.2827287739339353,0.1833267483208218,3,7,978,LRPAP1;SPP1;PTK2,riboflavin,MCF7 x 24 h,,False,1.2827287739339353,0.8542168271803104
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,heme Metabolism,-0.3834149061651433,-0.9355431904646695,0.537277633419948,7,22,978,RAP1GAP;ARHGEF12;SNCA;P4HA2;CCND3;PPOX;CAST,riboflavin,MCF7 x 24 h,,False,0.9355431904646695,0.8417349590245853
paired_24h_20x5,SR-MMP,MCF7,AUNGANRZJHBGPY,Coagulation,-0.632224253125962,-1.3529232651808365,0.12838238198696425,6,12,978,PROS1;FYN;LGMN;DUSP6;DUSP14;MMP1,riboflavin,MCF7 x 24 h,,False,1.3529232651808365,0.9530861566872647
