ik,NR-AR_chem_logit,NR-AR-LBD_chem_logit,NR-AhR_chem_logit,NR-Aromatase_chem_logit,NR-ER_chem_logit,NR-ER-LBD_chem_logit,NR-PPAR-gamma_chem_logit,SR-ARE_chem_logit,SR-ATAD5_chem_logit,SR-HSE_chem_logit,SR-MMP_chem_logit,SR-p53_chem_logit
HQMNCQVAMBCHCO,-1.3223753456360583,-2.246656481836438,-0.21789373376549823,-1.0488182909791723,-0.9196187033337244,-1.1728741138095673,-2.035374264334976,0.79118404445041,0.3843380931600474,0.6181385401106894,0.48014071771254285,-0.23569153222445935
HRRBJVNMSRJFHQ,-1.3367512565494069,-2.0349605133676323,-0.06526027843251128,-0.9952555342054207,-0.9630095154775328,-2.5557986645011814,-1.7057161056248946,-0.03512344197090139,-0.6692201951327317,-0.5367852976776728,-0.7190607262048484,-0.4706016500230962
HRSANNODOVBCST,-1.4633067410417138,-2.2961759993035513,-0.1625154007624698,-0.7824898644502383,-0.32778537815222963,-2.218592789935094,-1.3272727730251082,-0.660726150074006,-1.1088643372858717,-0.5757259456325754,0.11852260122183624,-0.20624655370123918
HSHGZXNAXBPPDL,-1.2069549389036713,-2.2206974695447093,-3.1134050828796394,-1.6070071634728829,-1.5032436815380796,-2.427075412887353,-3.0994520884330736,-0.40694371463663837,-2.059588786560905,-0.6688565048571552,-2.6778660933269918,-0.46001142554398455
HSHNITRMYYLLCV,-1.1358903262589504,-2.1212895607573206,-0.858510726978488,-1.2407764339309866,0.27656628467335564,-1.0965254686818806,-0.5583057159064441,-0.7136574801915563,-0.9495702348161912,-0.46691799740844037,-0.4548083407910314,-0.6624594755705682
HSMNQINEKMPTIC,-1.2441335884506417,-2.395896128436153,-0.33206391293712284,-1.5157233333701272,-1.2953897612707104,-1.950409545058772,-2.6680633026566722,-1.2237314842417977,-1.5896096224689689,-0.8167985627664854,-2.526352555819402,-1.1589611342471873
HSMPDPBYAYSOBC,-1.2325421737323725,-1.7284135987647304,-0.07686879247261418,-0.8347469921070462,-0.7532296822180595,-1.9884077236838014,-0.7609670811498808,0.3960420559841665,-0.5594777257205823,-0.5043601477621642,-0.11682071695896691,-0.04131008319165793
HSRJKNPTNIJEKV,-1.3745507341475747,-2.4489917609136103,-0.8585410639090614,-0.9932199127671845,-1.2611081437953715,-2.375025541852035,-3.101169902483892,-1.2463175798667803,-1.6741196209551714,-0.6281739833423717,-1.7561083052330224,-1.1767569792975479
HSUGRBWQSSZJOP,-1.1770747369546102,-2.3138850690724238,-0.5322784921401205,-1.043136365591545,-1.105755790373693,-1.8723830710328473,-2.7663442391166337,0.07847796843215404,-1.1479478844335715,-0.5003415096683789,-0.3202705119623967,-0.5302986057599436
HTGCJAAPDHZCHL,-0.9600801360068099,-2.125240204316804,-0.8389553605728314,-1.2000828401904793,-1.044328778684752,-2.4272855603051684,-3.2389360345629195,-0.07572237752924635,-1.6645909778612167,-0.6177926947692453,-1.4018216919833153,-0.7114480762661036
HTQMVQVXFRQIKW,-1.2301245007242398,-1.9674796816649642,0.16869328006463585,-1.1468627675202452,-1.3254767522778352,-1.9746774171316777,-1.027755025390913,0.1736952100859461,-1.720819014388898,-0.6018989136031697,-0.9938687726967964,-0.507128198503213
HUCJFAOMUPXHDK,-1.5660818753738934,-2.4463670234897554,-0.8164135040699123,-0.8675921488818358,-1.3399320235603982,-2.598509062608432,-3.1871814244208716,-0.5432950963370111,-2.3029738143755445,-0.6099756036381164,-0.8860058868084694,-1.0961006608332924
HUNIPYLVUPMFCZ,-1.3167964305300663,-2.3898467294557184,-1.1621867886774602,-1.1391404950008766,-1.1806711896545696,-2.6248059025771875,-2.517785741159061,-1.1888224519772213,-0.6958006077687913,-0.6853870634671373,-2.3087042228679255,-0.9725189711030434
HUNXMJYCHXQEGX,-1.017947465546988,-2.2001739831026295,-0.026527776103293616,-0.3845002344133511,-0.9450967039075777,-2.263762296685383,-1.8655977282487997,-0.5785299474438549,-0.8280588169217278,-0.7356487789628623,-1.3461801832032414,0.31080913340879557
HUPFGZXOMWLGNK,-1.2511242914767942,-2.0226252395813558,0.049869532368657335,-0.438027800617252,-0.4920081797628001,-1.0683745170481391,-1.0197699618491691,0.37511300362107086,-0.9810143909265974,-0.5439799943268544,0.1143140480661461,-0.5584829882656047
HVFLCNVBZFFHBT,-0.9812182912553009,-2.186410609292623,-2.502978497457883,-1.5428779403822164,-1.2420013377655865,-2.0013837353442545,-1.9327371957065862,0.015495729561307268,-1.3530463956008274,-0.7456116986632799,-2.929419631978462,-0.5067595022760549
HWHLPVGTWGOCJO,-1.10531258824636,-2.1951126185212035,-1.9514934722864739,-1.5019648282463887,-0.774800453901622,-2.302261820552883,-3.2565814733332235,-0.5794771290934688,-1.9179117158604186,-0.4893171507505778,-1.0336548156735343,-1.0674909017792455
HWVNEWGKWRGSRK,-1.123747922419378,-2.090846397216211,-0.1454840680499713,-0.20864129585484642,-0.3952482333530916,-0.5301305304272881,0.9459007013714388,0.5343624308792406,-0.8090915426755755,-0.5163739560456639,0.44368507936506985,-0.4736795641550264
HWXIGFIVGWUZAO,-1.3353675492996575,-2.160889211243669,-1.5265980593395825,-0.8909039468960824,-1.6878220797962085,-1.8942521496484355,-2.0848156670929736,-1.446019361856473,-1.2184403571215112,-0.759130488130011,-2.8897810892539164,-1.2102138287892725
HXCNRYXBZNHDNE,-1.0589295982351987,-2.1248119586138547,-0.9376669162736893,-0.7844812325848153,-1.251022969482461,-1.6068341010243405,-2.7906231253861056,0.020787808819932904,-1.8615186589979826,-0.6337533282837412,-1.2175288826849027,-0.8885439436812211
HXGBXQDTNZMWGS,-0.8263862825522983,-1.9182652780614673,-1.108436136053992,-1.2983228959872162,-0.9243409520697311,-2.227411142506909,-2.835012341469043,0.1724382299157411,-1.746854446725306,-0.5085435381205812,-0.9493657912765487,-0.45151203740702556
HXHWSAZORRCQMX,-0.7760409153080694,-2.0817555423725724,1.1726589273035921,-1.1216067078855168,-1.050646962561559,-2.3563092897970526,-1.4970119283164571,0.557473517038046,-0.5915087294413909,-0.5239616404519918,-0.46408203334868303,-0.5270832959912088
HXQVQGWHFRNKMS,-1.3696734568676303,-2.3422159479579667,-0.36944232985810194,-1.2802216851197237,-0.541391507726419,-1.9476294499042184,-2.2951490917169224,-0.5572196705508766,-1.690799720017207,-0.518382436603716,-1.4663138628866803,-1.148347338455425
HXYVTAGFYLMHSO,-1.354436222121963,-2.3578851482615404,-3.077162232484967,-1.0957377840383293,-1.4534202182475835,-2.604235762328925,-3.3141741474913866,-0.5739790089204378,-2.136911398860398,-0.4550873739608493,-1.0597751742949653,-1.0148035943642757
HYFHYPWGAURHIV,-0.7760870333687185,-2.062873420508196,-2.0483104105322463,-0.9876834335454239,-1.2259733719467114,-1.142195328906174,-2.2475123478952015,-0.3199035956799263,-1.4008795515710695,-0.616105393007124,-0.41310330935213413,-0.493787198410534
HYPPXZBJBPSRLK,-0.6882906327248457,-1.7386130543364384,-1.5657459124631046,-0.8532006739231752,-1.0826984062632663,-2.134982897669572,-2.5168528790114624,-0.011685891812815366,-2.164058703573956,-0.5060124353975796,-0.5049628307219534,-0.6817434185974082
HYWYRSMBCFDLJT,-1.1781426383871272,-2.340197978619025,0.06259287804597481,-1.067118934402173,-1.2897977288015707,-2.06999256870362,-2.9329713493352103,-0.14602509515141465,-1.879159569296055,-0.5192261640234341,-0.23750834094671805,-0.9640715880143829
HYYBABOKPJLUIN,-1.4391393270881094,-2.379868806283426,0.6958938284943949,-0.8907703292080359,-0.027598584917658334,-1.6984355348358573,-2.1227945063272458,0.039258842659987324,-0.7999319629810328,-0.32678692020711136,-0.012319519462992196,-1.0491559446207617
HZZVJAQRINQKSD,-1.2372493046199216,-2.104631278461289,-3.3116676802892573,-1.4105154268162963,-0.9966459598010868,-1.7075351090517585,-1.9873113718493767,-0.9514525649858037,-1.5775737392809452,-0.9317125329425364,-2.6691899746898144,-0.7791461879761219
IAIWVQXQOWNYOU,-1.003312803432173,-2.1266321513444497,-0.20684986952858028,-1.4915692054552225,-1.2047105286771453,-0.14221966669410135,-1.7540733916391549,0.623779510664335,-0.3142289318519601,-0.5534548736133461,-0.7538624395175398,-0.3951782035928601
IAKHMKGGTNLKSZ,-0.7118101421300845,-1.6514521982510475,-0.5637573799353431,-0.9917929519440116,-1.1751761652433768,-2.0673766262104003,-2.3942335105165675,0.3679968260197615,-0.18151437200877232,-0.5355882324725676,-0.3275357053726934,0.1867739334405833
IAKOZHOLGAGEJT,-1.443837360022291,-2.2893851754640946,-0.0050379627028702394,-0.6404059031000898,-0.036384988559676965,-1.691903678957134,-1.7886133589538327,0.8721045942780065,-0.9661261034288324,0.10057804281199374,2.3481076666188274,-0.42366842458288473
IANQTJSKSUMEQM,-1.562336350806201,-2.2899443126689754,0.5198568139656624,-1.0071153281365757,-0.19423362888715878,-1.791854645934784,-1.0688815925730621,-0.3911311398501119,-0.9184865807784898,-0.31260967326961997,1.7686876329945904,-0.58436358701706
IAVUPMFITXYVAF,-0.8290088274756922,-1.9779143174250318,-1.708475446052751,-1.208889586670753,-1.6243482312554018,-2.3820880657823187,-2.0356995621693397,-0.6039162930428075,-1.4692579503494416,-0.6051456720144116,-1.6690025989984236,-0.7889650088657262
IBAQFPQHRJAVAV,-1.0754104973945244,-2.1912768707050465,-3.4913235435436616,-1.7921131695287147,-1.7565463556648788,-2.813439235830608,-3.460856690927439,-1.6569859912706355,-1.832849261285028,-0.7821339975755588,-3.0494018934067886,-1.0851750819627508
ICFJFFQQTFMIBG,-1.3773236275577703,-2.3815003866373323,-0.12309228440510442,-1.3547630652086975,-1.2384742548135872,-2.596017765537079,-2.56299785788689,-0.26317094852718437,-1.2964867230605588,-0.5028231568334035,-0.9090353428833523,-0.7425553816019663
ICKFFNBDFNZJSX,-1.5405077309210904,-2.3451934103311167,0.353578768441585,-0.36542302819931705,-1.2039165746607454,-2.72186242660946,-2.6542689034812903,0.1266323627856103,-1.3761632933888508,-0.506865642360524,-0.47140151174279443,-0.7196362315797433
ICMGLRUYEQNHPF,-1.312220927596196,-2.1407652652620706,-1.032556798210425,-1.140691602445149,-1.347102925260343,-2.785162183482087,-2.2935865806787317,-0.8793768830944728,-0.9157373335056453,-0.6533234972249794,-2.015814898960037,-1.00324748927964
IDCHQQSVJAAUQQ,-1.2888382437340111,-2.2462234693656247,-0.2745045345541565,-0.8327742687527921,-1.26819545659263,-2.6712511279782625,-2.338887830370228,-0.4200394282591351,-1.1132574036491898,-0.5373262388862763,-1.2638163051501812,-0.8899278403926456
IDYZIJYBMGIQMJ,-1.1534843578042773,-0.9664715711623127,-1.1857489647910786,-0.621868234762804,-0.9871345233617712,-1.7145968423498772,-0.20210565563187907,-0.3503132543335544,-1.588815023804949,-0.6703819657329876,-1.7006493115164343,-0.6058128793337284
IEDVJHCEMCRBQM,-1.2803934794440202,-2.338962448331352,0.14887218553151993,-0.9941789143352402,-1.1683106828157266,-2.32053390447603,-1.8713156603085035,0.055322984381948034,-1.3468348552192164,-0.5607891551833264,-1.124093960098714,-0.5097748867250383
IEKOTSCYBBDIJC,-1.3955903868684014,-2.3265469375319117,-1.2619204791572507,-1.1808979342998236,-0.6385082585235271,-0.7767962676000901,-2.619790915580512,-0.17381254381196326,-1.6374935617606736,-0.6488686135693462,-0.08666916237107428,-0.7709308605220305
IENZQIKPVFGBNW,-0.893468233038013,-1.8820453208500956,0.14809674611460638,-1.172734564028936,-0.9043287053831263,-2.4109001602978006,-1.2537152217434329,0.30360375079983215,-0.2972062440230146,-0.5928817055971355,-0.6508798983773701,-0.2969326717721398
IFFPICMESYHZPQ,-1.051105625924391,-2.188771554916539,-0.7799258251098279,-0.8097570867549683,-0.5256061534237859,-2.3825227787772576,-2.65806270494356,0.1760004554757766,-1.68320014900933,-0.4565929191709396,0.666636700035545,-0.6714190881036158
IIBYAHWJQTYFKB,-1.395335732076713,-2.3319624594039996,-0.6127540732264078,-1.1002728482755635,-0.7780353419483735,-1.5214788810237465,-2.76252691840146,-0.06804548422520225,-1.9130493838409697,-0.6540718184499339,-0.7520744403952301,-0.944363583256743
IISBACLAFKSPIT,-1.3533364417324185,-2.2808235477189585,-0.31627790288962915,-0.768327288248228,1.139288707704776,-0.22300706397236172,-2.4175619116891265,0.6533067363804058,-0.4737778774970558,-0.3558987660472694,2.3480488941847293,-0.3313796505006145
IJHNSHDBIRRJRN,-1.1993988955208779,-2.2782748825558072,-0.5440032824430625,-0.5311076604438905,-0.7274389587131758,-2.6666736146037926,-2.5486081101471454,-0.2569319517651382,-1.5219349357213152,-0.526562027130445,-0.5388594008202304,-0.7636320940399103
IKBKZGMPCYNSLU,-1.3725555944258625,-2.1145452319866065,1.918408858693394,-0.6248582676362747,-1.373920698281364,-1.972944460205805,-2.8235156727423174,0.3531364412221257,-0.6161374488038102,-0.4832607695621859,0.3090642276208069,0.3390146046687008
IKGXIBQEEMLURG,-1.0507096445868218,-2.1120311341884817,-1.6030088117249695,-0.8978762167410981,-0.3953434477194999,-1.6908478158905524,-1.2535386891849314,-0.1195819583106715,-0.36399013782391604,-0.5218097713746803,0.21805256875347365,-0.2734844598891115
IKQCSJBQLWJEPU,-1.4740491332034582,-2.381336209738282,-1.2315107635175713,-1.6135271589094393,-0.8580383598874143,-2.2571235002053163,-3.4396995389117957,-0.6870326790685649,-2.0729115381845316,-0.7157639036215606,-1.4266370631704386,-1.2752057582845613
ILNRQFBVVQUOLP,-0.5666234935320005,-1.5523438727087475,0.9999792818741787,-0.4721846165660621,-0.6264910959694926,-1.6425978462762223,-0.7868265534914496,0.6083012875394695,-0.25144606387858465,-0.5375814044259548,0.013707383022288319,-0.3533101425048123
IMSSROKUHAOUJS,0.976788792326927,-0.4941547380701936,-0.43451518304092657,-1.189891603471492,1.2144343134759812,1.8614412745000486,-2.810130471927756,0.5382555919399922,-1.1428693057152781,-0.45011158331124135,0.8432984061565353,-0.3838341563852848
IMWZZHHPURKASS,-1.4778076196699221,-2.4088659265850323,-0.8178976929222287,-1.490557243402263,-0.9922337359571982,-2.3735009014642454,-2.765997961332538,-0.8364003662631242,-1.6812237116004003,-0.5788773667907122,-1.6362336540053555,-0.7456531206659293
IMYZQPCYWPFTAG,-0.6718077648712288,-1.994045401502997,-2.3838042379355753,-1.3975841226383598,-0.9628590542488016,-2.328954110626217,-3.520455316290643,-1.2155106209809663,-2.132728615365486,-0.6054806485695924,-1.561691363106867,-1.332795474368518
IMZMKUWMOSJXDT,-1.2247771370572105,-2.0973855121900047,-1.2531871501462775,-1.099529029476173,-0.4856806168337558,-1.3548790883183703,-0.36368341707532514,-0.03861801379094623,-0.8488767715225849,-0.6864567110194052,-1.7972810355785331,-0.8840096268468892
INDBQLZJXZLFIT,-1.5232013161396114,-2.329559945331286,0.8759593043665196,-0.6030164313218154,-0.8203235376842685,-2.115858621098744,-1.9680396653825174,-0.014456821932493487,-0.05955044301316838,-0.4635825676758263,-0.8823682520693567,0.22662775595442688
INJOMKTZOLKMBF,-1.4915324766730278,-2.3175518456833495,0.17070043874896548,-1.0088790501696545,-1.3560428915308678,-1.014895973114754,-1.5270494582130851,-0.0902976705885342,-1.264102489430462,-0.5248050206784758,-0.7166723530293835,-0.7476564183381985
INWLQCZOYSRPNW,-1.4228408139651367,-2.4451625683664195,-1.2985060258002863,-1.4039284385309814,-1.347586662179488,-2.6199707753197274,-3.184417109862153,-1.37928854423557,-2.1945875353160695,-0.7467986505423628,-1.6002277225725057,-1.1181911512535123
IOVGROKTTNBUGK,-1.3753553034025339,-2.353777299657817,-0.8214056293769059,-1.2210015249140311,-0.5414995698779421,-2.243764995593402,-2.787527015141891,-0.16001022422343145,-1.2361245387025577,-0.5586402518375928,-0.6976078903426546,-0.9113730138225904
IOYZYMQFUSNATM,-1.516195025186208,-2.3804328542898308,-0.8954779781427364,-0.30381250521817965,-1.0895102213131846,-2.720107635291795,-3.0671523275630803,-0.529554490492439,-1.325988265023254,-0.4991633230547676,-0.8932864325233958,-1.0453324443365715
IPEHBUMCGVEMRF,-1.5874109036483475,-2.3730166769900514,-1.4351236492991755,-1.0617794667466587,-1.534292041150503,-2.569383769611698,-2.438954643673146,-1.475435564374039,-2.0740366234477565,-0.9078361800556716,-3.1630296793114514,-1.4378473090133084
IPOKCKJONYRRHP,-1.0069647718342973,-2.259869551979138,0.28470077719039644,-1.5355090820294586,-0.9644236053593168,-1.9257530096243147,-2.590658736529175,-0.31159980926635655,-1.0117442510338155,-0.7061782014516246,-1.368603354422696,-0.8937580283586851
IPVQLZZIHOAWMC,-1.0835809588564067,-2.371248119669736,-3.7229286391662884,-1.5318744349230633,-1.386317545434601,-1.8349927942563022,-2.314473473687798,-0.8385296964131617,-2.2437897267674565,-0.7944364772843777,-1.8464440116972132,-0.9813701575597249
IPWKIXLWTCNBKN,-1.269591775852655,-2.023395254636037,-1.8684275037545404,-0.8876472937429758,-1.0831275064974835,-2.0666905127731363,-2.462370126289453,-1.2470569925853774,-1.7483327294929212,-0.7384853211757978,-2.0485596533578705,-1.2595619374271867
IQPSEEYGBUAQFF,-0.8508035855918459,-2.284629304232019,2.1524495086195286,-0.9696018235345429,-1.1290902080097385,-2.099437942195005,-2.477334675729475,0.7360599578714563,-0.6900811006242976,-0.5249196665630418,-1.0871122871746537,-0.60540795686733
IRSCQMHQWWYFCW,-1.295860213017234,-2.255194980274585,-0.8066797629714125,-1.329094477805648,-1.2000879011488306,-2.553873161521227,-2.43394371656975,-1.5192090886598493,-1.1994235946598477,-0.8821738596902231,-2.902800265066361,-1.2461475216552809
IRYJRGCIQBGHIV,-1.2083347228253674,-2.4000164898894143,-2.827052727220458,-1.4033342094851373,-1.8060888740705128,-2.511914156506883,-2.6663822350703112,-1.724707759098232,-2.154749891498725,-0.8831113838437952,-2.1248284790754277,-1.1360123887094538
ISEUFVQQFVOBCY,-1.4679768188435909,-2.4220035170936107,0.5749138397831716,-1.3027133887605213,-1.6789008902019935,-2.854960833304902,-2.8386965026468185,-1.0197469666923609,-1.967198552832914,-0.6468811682022757,-2.203268257229505,-1.3063635124043218
ISWRGOKTTBVCFA,-0.880468636938395,-2.3162920088019288,-0.2500810683041693,-0.9049263897703107,0.27912192295581895,-2.0829152070382086,-2.8766524715534643,-0.8348927071791923,-1.4872868537439259,-0.5681285543269738,-0.4354330563493878,-0.7826167827397728
ITJNARMNRKSWTA,-1.4047221603705666,-2.4060556822672816,-0.6992430935391207,-1.157482421872426,-0.5925275109231817,-2.5022484940580876,-3.3159117172517028,-0.43115455063149766,-1.6245349424915578,-0.43674120863312943,-0.8908303065863286,-0.8781697237303931
IUBSYMUCCVWXPE,-1.3540406691646905,-2.389671542284265,-1.036453753846902,-1.3545012715315943,-1.3729817129013557,-2.6139862925617496,-2.082430266390153,-1.0877764538154424,-1.2843774383254187,-0.6194855778150019,-1.6592585596534273,-0.9065241279525275
IUWVALYLNVXWKX,-1.4035361413452816,-2.40721708552679,0.16092569324252298,-0.10910517238892686,-0.22772579272992072,-1.1737386730816177,-2.369343559679703,-0.7425444352748201,-1.4147935071112612,-0.4953002285188998,-0.882692898466738,-1.0899790888649101
IVBHGBMCVLDMKU,-1.1680792789276362,-2.350391329695339,-3.1645038100361726,-1.6381150776547786,-1.0553497659662134,-2.4586693749407527,-2.8517758380373106,-0.6053208698849171,-2.035017712628565,-0.9013035137832945,-2.3969988075774458,-0.8954432664296287
IVQOFBKHQCTVQV,-0.6475655471786952,-0.5040444717121978,-1.3426053496373775,-0.5640424845949017,-0.4572970920824539,-2.0570453743258805,-2.39099212447885,-0.8041534478451724,-1.8718561587201896,-0.5626739092854418,-1.108828260694127,-0.8450197186068403
